Pioggia mm,Qual_x,Vel. Vento m/s,Qual_y,Umidita' aria %,Qual_x,Rad.Sol.Tot. kJ/m2,Qual_y,Dir. Vento Â°,Qual_x,Pressione atm. hPa,Qual_y,Temp. aria °C,Qual,Hours,Day,Month,Year
0.0,1,0.2,145.0,100.0,145.0,135.8,145.0,256.0,145.0,938.2,1.0,15.9,1.0,8,29,5,201
0.0,1,0.1,145.0,100.0,145.0,191.4,145.0,223.0,145.0,937.9,1.0,17.0,1.0,9,29,5,201
0.0,1,1.0,145.0,93.0,145.0,288.1,145.0,266.0,145.0,937.9,1.0,17.6,1.0,10,29,5,201
0.0,1,1.0,145.0,84.0,145.0,688.6,145.0,273.0,145.0,937.6,1.0,19.5,1.0,11,29,5,201
0.2,1,0.5,145.0,98.0,145.0,174.8,145.0,235.0,145.0,937.3,1.0,17.4,1.0,12,29,5,201
0.0,1,0.2,145.0,98.0,145.0,148.2,145.0,99.0,145.0,937.0,1.0,17.5,1.0,13,29,5,201
0.4,1,0.5,145.0,96.0,145.0,74.2,145.0,64.0,145.0,937.0,1.0,17.0,1.0,14,29,5,201
0.0,1,0.4,145.0,92.0,145.0,372.2,145.0,242.0,145.0,936.0,1.0,20.0,1.0,15,29,5,201
0.0,1,0.5,145.0,69.0,145.0,593.0,145.0,233.0,145.0,935.4,1.0,21.9,1.0,16,29,5,201
0.0,1,0.8,145.0,56.0,145.0,431.6,145.0,194.0,145.0,934.8,1.0,22.2,1.0,17,29,5,201
0.0,1,0.1,145.0,61.0,145.0,140.0,145.0,211.0,145.0,934.9,1.0,21.8,1.0,18,29,5,201
0.0,1,0.0,145.0,68.0,145.0,98.2,145.0,0.0,145.0,935.0,1.0,20.7,1.0,19,29,5,201
0.0,1,0.2,145.0,86.0,145.0,0.0,145.0,38.0,145.0,935.5,1.0,17.5,1.0,20,29,5,201
0.0,1,0.4,145.0,88.0,145.0,0.0,145.0,43.0,145.0,936.3,1.0,17.2,1.0,21,29,5,201
0.0,1,0.2,145.0,86.0,145.0,0.0,145.0,41.0,145.0,936.9,1.0,17.2,1.0,22,29,5,201
0.0,1,0.4,145.0,86.0,145.0,0.0,145.0,52.0,145.0,936.7,1.0,16.8,1.0,23,29,5,201
0.0,1,0.0,145.0,89.0,145.0,0.0,145.0,0.0,145.0,936.7,1.0,16.0,1.0,0,30,5,201
0.0,1,0.1,145.0,91.0,145.0,0.0,145.0,14.0,145.0,936.5,1.0,15.9,1.0,1,30,5,201
0.0,1,0.1,145.0,93.0,145.0,0.0,145.0,61.0,145.0,936.1,1.0,15.5,1.0,2,30,5,201
0.0,1,0.0,145.0,94.0,145.0,0.0,145.0,0.0,145.0,935.9,1.0,15.0,1.0,3,30,5,201
0.0,1,0.0,145.0,97.0,145.0,0.0,145.0,34.0,145.0,936.1,1.0,15.0,1.0,4,30,5,201
0.0,1,0.2,145.0,94.0,145.0,0.0,145.0,59.0,145.0,936.6,1.0,15.3,1.0,5,30,5,201
0.0,1,0.0,145.0,98.0,145.0,25.0,145.0,0.0,145.0,936.6,1.0,15.1,1.0,6,30,5,201
0.0,1,0.3,145.0,94.0,145.0,57.9,145.0,95.0,145.0,937.1,1.0,16.1,1.0,7,30,5,201
0.0,1,0.0,145.0,89.0,145.0,114.0,145.0,0.0,145.0,937.3,1.0,17.1,1.0,8,30,5,201
0.0,1,0.9,145.0,86.0,145.0,491.3,145.0,195.0,145.0,937.0,1.0,18.5,1.0,9,30,5,201
0.0,1,0.7,145.0,74.0,145.0,693.5,145.0,259.0,145.0,936.5,1.0,20.7,1.0,10,30,5,201
0.0,1,0.9,145.0,69.0,145.0,614.7,145.0,277.0,145.0,936.2,1.0,21.8,1.0,11,30,5,201
0.0,1,0.9,145.0,59.0,145.0,868.9,145.0,287.0,145.0,936.0,1.0,22.3,1.0,12,30,5,201
0.0,1,0.6,145.0,66.0,145.0,224.1,145.0,225.0,145.0,935.6,1.0,22.2,1.0,13,30,5,201
0.0,1,1.2,145.0,70.0,145.0,290.6,145.0,136.0,145.0,935.8,1.0,22.4,1.0,14,30,5,201
0.4,1,1.8,145.0,85.0,145.0,98.3,145.0,74.0,145.0,936.2,1.0,18.5,1.0,15,30,5,201
1.0,1,2.0,145.0,100.0,145.0,7.1,145.0,93.0,145.0,937.0,1.0,14.9,1.0,16,30,5,201
0.0,1,0.7,145.0,98.0,145.0,59.6,145.0,103.0,145.0,937.3,1.0,15.8,1.0,17,30,5,201
0.0,1,0.2,145.0,95.0,145.0,112.8,145.0,176.0,145.0,936.8,1.0,16.6,1.0,18,30,5,201
0.0,1,0.5,145.0,91.0,145.0,38.1,145.0,55.0,145.0,937.0,1.0,16.8,1.0,19,30,5,201
0.0,1,0.2,145.0,87.0,145.0,0.0,145.0,64.0,145.0,936.7,1.0,16.0,1.0,20,30,5,201
0.0,1,0.1,145.0,87.0,145.0,0.0,145.0,139.0,145.0,937.0,1.0,15.6,1.0,21,30,5,201
0.0,1,0.1,145.0,86.0,145.0,0.0,145.0,302.0,145.0,938.0,1.0,15.9,1.0,22,30,5,201
0.0,1,0.0,145.0,89.0,145.0,0.0,145.0,0.0,145.0,937.9,1.0,16.0,1.0,23,30,5,201
0.0,1,0.3,145.0,93.0,145.0,0.0,145.0,71.0,145.0,938.0,1.0,15.7,1.0,0,31,5,201
0.0,1,0.1,145.0,94.0,145.0,0.0,145.0,31.0,145.0,937.7,1.0,15.1,1.0,1,31,5,201
0.0,1,0.0,145.0,95.0,145.0,0.0,145.0,0.0,145.0,937.8,1.0,14.5,1.0,2,31,5,201
0.0,1,0.5,145.0,94.0,145.0,0.0,145.0,62.0,145.0,937.4,1.0,15.1,1.0,3,31,5,201
0.0,1,0.1,145.0,94.0,145.0,0.0,145.0,355.0,145.0,936.9,1.0,14.6,1.0,4,31,5,201
0.0,1,0.5,145.0,94.0,145.0,0.0,145.0,49.0,145.0,937.1,1.0,14.7,1.0,5,31,5,201
0.0,1,0.0,145.0,96.0,145.0,56.2,145.0,0.0,145.0,937.3,1.0,15.6,1.0,6,31,5,201
0.0,1,0.2,145.0,94.0,145.0,118.5,145.0,93.0,145.0,937.7,1.0,16.2,1.0,7,31,5,201
0.0,1,0.4,145.0,82.0,145.0,125.5,145.0,198.0,145.0,937.7,1.0,17.6,1.0,8,31,5,201
0.0,1,1.2,145.0,87.0,145.0,375.1,145.0,266.0,145.0,937.5,1.0,18.5,1.0,9,31,5,201
0.0,1,0.8,145.0,85.0,145.0,382.4,145.0,219.0,145.0,937.4,1.0,19.0,1.0,10,31,5,201
0.0,1,0.7,145.0,78.0,145.0,326.9,145.0,135.0,145.0,937.3,1.0,19.9,1.0,11,31,5,201
0.0,1,1.1,145.0,70.0,145.0,594.1,145.0,222.0,145.0,936.7,1.0,21.9,1.0,12,31,5,201
0.0,1,0.7,145.0,75.0,145.0,224.3,145.0,289.0,145.0,936.5,1.0,21.0,1.0,13,31,5,201
0.0,1,0.6,145.0,78.0,145.0,597.0,145.0,194.0,145.0,935.8,1.0,22.3,1.0,14,31,5,201
0.0,1,0.1,145.0,86.0,145.0,99.3,145.0,314.0,145.0,935.7,1.0,20.7,1.0,15,31,5,201
0.0,1,0.3,145.0,93.0,145.0,18.4,145.0,47.0,145.0,936.0,1.0,18.9,1.0,16,31,5,201
0.0,1,1.0,145.0,93.0,145.0,111.0,145.0,63.0,145.0,935.5,1.0,18.4,1.0,17,31,5,201
0.0,1,0.9,145.0,88.0,145.0,199.4,145.0,241.0,145.0,934.9,1.0,19.9,1.0,18,31,5,201
0.0,1,0.4,145.0,91.0,145.0,22.5,145.0,53.0,145.0,935.2,1.0,18.6,1.0,19,31,5,201
0.0,1,0.7,145.0,84.0,145.0,0.0,145.0,43.0,145.0,935.4,1.0,17.9,1.0,20,31,5,201
0.0,1,0.3,145.0,88.0,145.0,0.0,145.0,32.0,145.0,936.2,1.0,16.7,1.0,21,31,5,201
0.0,1,0.0,145.0,92.0,145.0,0.0,145.0,0.0,145.0,936.7,1.0,16.1,1.0,22,31,5,201
0.0,1,0.4,145.0,89.0,145.0,0.0,145.0,47.0,145.0,936.7,1.0,15.8,1.0,23,31,5,201
0.0,1,0.1,145.0,87.0,145.0,0.0,145.0,8.0,145.0,936.6,1.0,15.8,1.0,0,1,6,201
0.0,1,0.0,145.0,90.0,145.0,0.0,145.0,0.0,145.0,936.7,1.0,15.2,1.0,1,1,6,201
0.0,1,0.1,145.0,89.0,145.0,0.0,145.0,70.0,145.0,936.6,1.0,15.2,1.0,2,1,6,201
0.0,1,0.1,145.0,90.0,145.0,0.0,145.0,51.0,145.0,936.8,1.0,15.0,1.0,3,1,6,201
0.0,1,0.1,145.0,90.0,145.0,0.0,145.0,47.0,145.0,937.0,1.0,14.7,1.0,4,1,6,201
0.0,1,0.1,145.0,92.0,145.0,0.0,145.0,0.0,145.0,937.0,1.0,14.5,1.0,5,1,6,201
0.0,1,0.0,145.0,95.0,145.0,21.7,145.0,0.0,145.0,937.3,1.0,14.7,1.0,6,1,6,201
0.0,1,0.0,145.0,94.0,145.0,37.0,145.0,0.0,145.0,937.7,1.0,15.6,1.0,7,1,6,201
0.0,1,0.0,145.0,93.0,145.0,73.5,145.0,0.0,145.0,937.7,1.0,17.1,1.0,8,1,6,201
0.0,1,0.6,145.0,79.0,145.0,568.0,145.0,207.0,145.0,937.4,1.0,19.5,1.0,9,1,6,201
0.0,1,1.0,145.0,75.0,145.0,669.4,145.0,274.0,145.0,937.3,1.0,19.9,1.0,10,1,6,201
0.0,1,1.4,145.0,76.0,145.0,448.7,145.0,281.0,145.0,937.0,1.0,20.1,1.0,11,1,6,201
0.0,1,0.6,145.0,85.0,145.0,356.0,145.0,175.0,145.0,937.2,1.0,20.5,1.0,12,1,6,201
0.0,1,1.1,145.0,79.0,145.0,610.5,145.0,257.0,145.0,936.8,1.0,20.8,1.0,13,1,6,201
0.0,1,2.0,145.0,71.0,145.0,871.6,145.0,256.0,145.0,936.5,1.0,23.3,1.0,14,1,6,201
0.0,1,1.8,145.0,62.0,145.0,642.8,145.0,282.0,145.0,936.4,1.0,23.2,1.0,15,1,6,201
0.0,1,0.0,145.0,70.0,145.0,118.8,145.0,0.0,145.0,936.1,1.0,21.0,1.0,16,1,6,201
0.0,1,0.0,145.0,66.0,145.0,210.6,145.0,0.0,145.0,935.9,1.0,22.3,1.0,17,1,6,201
0.0,1,0.8,145.0,67.0,145.0,220.1,145.0,222.0,145.0,935.7,1.0,22.0,1.0,18,1,6,201
0.0,1,0.0,145.0,75.0,145.0,72.3,145.0,0.0,145.0,936.1,1.0,20.5,1.0,19,1,6,201
0.0,1,0.0,145.0,85.0,145.0,0.0,145.0,0.0,145.0,936.5,1.0,17.4,1.0,20,1,6,201
0.0,1,0.0,145.0,88.0,145.0,0.0,145.0,0.0,145.0,937.2,1.0,17.3,1.0,21,1,6,201
0.0,1,0.1,145.0,88.0,145.0,0.0,145.0,54.0,145.0,937.7,1.0,16.8,1.0,22,1,6,201
0.0,1,0.2,145.0,87.0,145.0,0.0,145.0,20.0,145.0,937.9,1.0,16.7,1.0,23,1,6,201
0.0,1,0.4,145.0,87.0,145.0,0.0,145.0,47.0,145.0,938.1,1.0,16.6,1.0,0,2,6,201
0.0,1,0.2,145.0,88.0,145.0,0.0,145.0,50.0,145.0,937.8,1.0,16.1,1.0,1,2,6,201
0.0,1,0.0,145.0,91.0,145.0,0.0,145.0,0.0,145.0,938.1,1.0,15.4,1.0,2,2,6,201
0.0,1,0.0,145.0,91.0,145.0,0.0,145.0,0.0,145.0,938.0,1.0,15.0,1.0,3,2,6,201
0.0,1,0.0,145.0,91.0,145.0,0.0,145.0,0.0,145.0,938.1,1.0,14.9,1.0,4,2,6,201
0.0,1,0.2,145.0,92.0,145.0,0.0,145.0,63.0,145.0,938.2,1.0,14.9,1.0,5,2,6,201
0.0,1,0.0,145.0,93.0,145.0,24.1,145.0,0.0,145.0,938.3,1.0,15.0,1.0,6,2,6,201
0.0,1,0.0,145.0,93.0,145.0,43.6,145.0,0.0,145.0,938.5,1.0,15.4,1.0,7,2,6,201
0.0,1,0.0,145.0,86.0,145.0,77.0,145.0,0.0,145.0,938.5,1.0,17.2,1.0,8,2,6,201
0.0,1,0.1,145.0,77.0,145.0,341.6,145.0,225.0,145.0,938.2,1.0,18.9,1.0,9,2,6,201
0.0,1,1.1,145.0,70.0,145.0,710.0,145.0,266.0,145.0,937.8,1.0,20.6,1.0,10,2,6,201
0.0,1,1.3,145.0,62.0,145.0,816.3,145.0,277.0,145.0,937.7,1.0,22.0,1.0,11,2,6,201
0.0,1,1.7,145.0,65.0,145.0,799.0,145.0,271.0,145.0,937.2,1.0,22.5,1.0,12,2,6,201
0.0,1,1.8,145.0,72.0,145.0,416.7,145.0,277.0,145.0,936.8,1.0,22.2,1.0,13,2,6,201
0.0,1,1.4,145.0,74.0,145.0,283.9,145.0,298.0,145.0,937.0,1.0,21.4,1.0,14,2,6,201
0.0,1,1.1,145.0,70.0,145.0,458.6,145.0,206.0,145.0,936.6,1.0,21.9,1.0,15,2,6,201
0.0,1,1.6,145.0,66.0,145.0,355.5,145.0,227.0,145.0,936.1,1.0,22.4,1.0,16,2,6,201
0.0,1,2.3,145.0,54.0,145.0,268.1,145.0,140.0,145.0,936.5,1.0,21.0,1.0,17,2,6,201
0.0,1,0.7,145.0,54.0,145.0,75.2,145.0,53.0,145.0,936.6,1.0,20.4,1.0,18,2,6,201
0.0,1,1.1,145.0,65.0,145.0,65.2,145.0,70.0,145.0,936.8,1.0,20.1,1.0,19,2,6,201
0.0,1,0.0,145.0,74.0,145.0,0.0,145.0,0.0,145.0,937.1,1.0,18.1,1.0,20,2,6,201
0.0,1,0.1,145.0,85.0,145.0,0.0,145.0,37.0,145.0,938.8,1.0,16.4,1.0,21,2,6,201
0.0,1,0.2,145.0,91.0,145.0,0.0,145.0,61.0,145.0,938.8,1.0,16.1,1.0,22,2,6,201
0.0,1,0.1,145.0,94.0,145.0,0.0,145.0,62.0,145.0,939.3,1.0,15.6,1.0,23,2,6,201
0.0,1,0.1,145.0,93.0,145.0,0.0,145.0,53.0,145.0,939.0,1.0,15.5,1.0,0,3,6,201
0.0,1,0.0,145.0,95.0,145.0,0.0,145.0,0.0,145.0,939.0,1.0,14.5,1.0,1,3,6,201
0.0,1,0.0,145.0,97.0,145.0,0.0,145.0,0.0,145.0,939.1,1.0,14.2,1.0,2,3,6,201
0.0,1,0.0,145.0,98.0,145.0,0.0,145.0,0.0,145.0,938.8,1.0,13.7,1.0,3,3,6,201
0.0,1,0.0,145.0,99.0,145.0,0.0,145.0,0.0,145.0,938.9,1.0,13.3,1.0,4,3,6,201
0.0,1,0.0,145.0,99.0,145.0,0.0,145.0,0.0,145.0,938.7,1.0,13.2,1.0,5,3,6,201
0.0,1,0.0,145.0,100.0,145.0,18.6,145.0,0.0,145.0,939.2,1.0,13.3,1.0,6,3,6,201
0.0,1,0.0,145.0,99.0,145.0,40.9,145.0,0.0,145.0,939.3,1.0,14.0,1.0,7,3,6,201
0.0,1,0.0,145.0,86.0,145.0,107.2,145.0,0.0,145.0,939.2,1.0,16.1,1.0,8,3,6,201
0.0,1,0.4,145.0,78.0,145.0,506.8,145.0,198.0,145.0,938.7,1.0,18.1,1.0,9,3,6,201
0.0,1,0.3,145.0,78.0,145.0,370.0,145.0,293.0,145.0,938.3,1.0,19.0,1.0,10,3,6,201
0.0,1,0.4,145.0,78.0,145.0,429.8,145.0,276.0,145.0,937.8,1.0,19.5,1.0,11,3,6,201
0.0,1,0.9,145.0,70.0,145.0,354.5,145.0,271.0,145.0,937.5,1.0,20.2,1.0,12,3,6,201
0.0,1,0.0,145.0,64.0,145.0,379.5,145.0,0.0,145.0,937.0,1.0,21.6,1.0,13,3,6,201
0.0,1,0.1,145.0,67.0,145.0,53.6,145.0,203.0,145.0,936.9,1.0,20.6,1.0,14,3,6,201
0.0,1,1.2,145.0,64.0,145.0,430.7,145.0,281.0,145.0,936.1,1.0,22.0,1.0,15,3,6,201
0.0,1,1.2,145.0,61.0,145.0,437.0,145.0,280.0,145.0,935.3,1.0,23.1,1.0,16,3,6,201
0.0,1,0.3,145.0,69.0,145.0,83.0,145.0,141.0,145.0,935.3,1.0,21.8,1.0,17,3,6,201
0.0,1,0.0,145.0,74.0,145.0,58.1,145.0,0.0,145.0,935.1,1.0,20.5,1.0,18,3,6,201
0.0,1,0.0,145.0,72.0,145.0,50.8,145.0,0.0,145.0,935.1,1.0,20.5,1.0,19,3,6,201
0.0,1,1.0,145.0,77.0,145.0,0.0,145.0,52.0,145.0,935.2,1.0,18.7,1.0,20,3,6,201
0.0,1,0.4,145.0,77.0,145.0,0.0,145.0,37.0,145.0,935.5,1.0,18.2,1.0,21,3,6,201
0.0,1,0.9,145.0,72.0,145.0,0.0,145.0,44.0,145.0,935.4,1.0,18.6,1.0,22,3,6,201
0.0,1,0.4,145.0,80.0,145.0,0.0,145.0,40.0,145.0,935.2,1.0,17.2,1.0,23,3,6,201
0.0,1,0.3,145.0,80.0,145.0,0.0,145.0,47.0,145.0,935.2,1.0,17.1,1.0,0,4,6,201
0.0,1,0.0,145.0,82.0,145.0,0.0,145.0,339.0,145.0,934.9,1.0,16.5,1.0,1,4,6,201
0.0,1,0.0,145.0,83.0,145.0,0.0,145.0,0.0,145.0,934.5,1.0,16.1,1.0,2,4,6,201
0.0,1,0.0,145.0,86.0,145.0,0.0,145.0,0.0,145.0,934.3,1.0,15.4,1.0,3,4,6,201
0.0,1,0.0,145.0,86.0,145.0,0.0,145.0,0.0,145.0,933.9,1.0,14.9,1.0,4,4,6,201
0.0,1,0.0,145.0,84.0,145.0,0.0,145.0,0.0,145.0,933.6,1.0,15.2,1.0,5,4,6,201
0.0,1,0.0,145.0,88.0,145.0,37.1,145.0,0.0,145.0,933.7,1.0,15.9,1.0,6,4,6,201
0.0,1,0.0,145.0,83.0,145.0,64.7,145.0,0.0,145.0,933.6,1.0,17.6,1.0,7,4,6,201
0.0,1,0.1,145.0,77.0,145.0,144.9,145.0,207.0,145.0,933.4,1.0,19.0,1.0,8,4,6,201
0.0,1,0.5,145.0,82.0,145.0,157.4,145.0,68.0,145.0,933.2,1.0,19.0,1.0,9,4,6,201
0.0,1,0.4,145.0,88.0,145.0,34.2,145.0,83.0,145.0,933.2,1.0,17.5,1.0,10,4,6,201
0.0,1,0.1,145.0,100.0,145.0,87.9,145.0,259.0,145.0,933.1,1.0,17.0,1.0,11,4,6,201
0.0,1,0.8,145.0,93.0,145.0,42.0,145.0,312.0,145.0,932.7,1.0,17.9,1.0,12,4,6,201
0.0,1,0.0,145.0,98.0,145.0,164.9,145.0,0.0,145.0,932.1,1.0,17.9,1.0,13,4,6,201
0.0,1,0.1,145.0,100.0,145.0,39.1,145.0,48.0,145.0,933.0,1.0,15.0,1.0,14,4,6,201
0.0,1,0.2,145.0,100.0,145.0,49.2,145.0,41.0,145.0,932.4,1.0,15.3,1.0,15,4,6,201
0.0,1,0.0,145.0,100.0,145.0,148.8,145.0,0.0,145.0,932.0,1.0,16.6,1.0,16,4,6,201
0.0,1,0.0,145.0,97.0,145.0,122.2,145.0,0.0,145.0,931.4,1.0,17.1,1.0,17,4,6,201
0.0,1,0.7,145.0,90.0,145.0,276.6,145.0,215.0,145.0,930.8,1.0,18.2,1.0,18,4,6,201
0.0,1,0.1,145.0,91.0,145.0,51.3,145.0,70.0,145.0,931.0,1.0,16.8,1.0,19,4,6,201
0.0,1,0.2,145.0,92.0,145.0,0.0,145.0,64.0,145.0,931.2,1.0,15.6,1.0,20,4,6,201
0.0,1,0.0,145.0,95.0,145.0,0.0,145.0,0.0,145.0,931.5,1.0,14.8,1.0,21,4,6,201
0.0,1,0.2,145.0,92.0,145.0,0.0,145.0,73.0,145.0,931.8,1.0,14.4,1.0,22,4,6,201
0.0,1,0.4,145.0,92.0,145.0,0.0,145.0,59.0,145.0,931.7,1.0,14.2,1.0,23,4,6,201
0.0,1,0.1,145.0,91.0,145.0,0.0,145.0,76.0,145.0,931.4,1.0,14.2,1.0,0,5,6,201
0.0,1,0.1,145.0,93.0,145.0,0.0,145.0,0.0,145.0,931.2,1.0,13.6,1.0,1,5,6,201
0.0,1,0.0,145.0,94.0,145.0,0.0,145.0,0.0,145.0,931.2,1.0,13.5,1.0,2,5,6,201
0.0,1,0.1,145.0,96.0,145.0,0.0,145.0,56.0,145.0,931.3,1.0,13.0,1.0,3,5,6,201
0.0,1,0.1,145.0,98.0,145.0,0.0,145.0,0.0,145.0,931.3,1.0,13.5,1.0,4,5,6,201
0.0,1,0.0,145.0,96.0,145.0,0.0,145.0,0.0,145.0,931.6,1.0,13.6,1.0,5,5,6,201
0.0,1,0.0,145.0,96.0,145.0,20.6,145.0,0.0,145.0,931.7,1.0,13.3,1.0,6,5,6,201
0.0,1,0.3,145.0,98.0,145.0,31.0,145.0,58.0,145.0,931.7,1.0,13.6,1.0,7,5,6,201
0.0,1,1.0,145.0,84.0,145.0,48.6,145.0,52.0,145.0,931.6,1.0,16.4,1.0,8,5,6,201
0.0,1,0.1,145.0,77.0,145.0,552.9,145.0,287.0,145.0,931.0,1.0,18.2,1.0,9,5,6,201
0.0,1,1.2,145.0,73.0,145.0,732.3,145.0,276.0,145.0,930.8,1.0,19.9,1.0,10,5,6,201
0.0,1,0.9,145.0,66.0,145.0,572.4,145.0,250.0,145.0,930.5,1.0,21.1,1.0,11,5,6,201
0.0,1,0.7,145.0,78.0,145.0,175.4,145.0,110.0,145.0,930.3,1.0,20.2,1.0,12,5,6,201
0.6,1,2.1,145.0,78.0,145.0,87.4,145.0,52.0,145.0,930.6,1.0,17.2,1.0,13,5,6,201
0.0,1,2.4,145.0,80.0,145.0,179.5,145.0,70.0,145.0,929.9,1.0,18.1,1.0,14,5,6,201
0.0,1,0.8,145.0,57.0,145.0,665.0,145.0,229.0,145.0,929.4,1.0,21.8,1.0,15,5,6,201
0.0,1,1.0,145.0,60.0,145.0,568.3,145.0,184.0,145.0,929.1,1.0,22.7,1.0,16,5,6,201
0.0,1,0.0,145.0,55.0,145.0,399.6,145.0,148.0,145.0,929.0,1.0,24.7,1.0,17,5,6,201
0.0,1,0.8,145.0,61.0,145.0,269.7,145.0,219.0,145.0,929.1,1.0,22.9,1.0,18,5,6,201
1.8,1,2.4,145.0,80.0,145.0,32.4,145.0,100.0,145.0,931.1,1.0,16.6,1.0,19,5,6,201
0.0,1,2.3,145.0,93.0,145.0,0.0,145.0,76.0,145.0,931.4,1.0,16.1,1.0,20,5,6,201
0.0,1,1.9,145.0,89.0,145.0,0.0,145.0,57.0,145.0,932.1,1.0,15.8,1.0,21,5,6,201
0.0,1,0.3,145.0,92.0,145.0,0.0,145.0,42.0,145.0,932.6,1.0,15.5,1.0,22,5,6,201
0.0,1,0.0,145.0,92.0,145.0,0.0,145.0,0.0,145.0,932.9,1.0,15.9,1.0,23,5,6,201
0.0,1,0.2,145.0,93.0,145.0,0.0,145.0,49.0,145.0,932.9,1.0,15.3,1.0,0,6,6,201
0.0,1,0.0,145.0,93.0,145.0,0.0,145.0,0.0,145.0,932.6,1.0,15.2,1.0,1,6,6,201
0.0,1,0.1,145.0,94.0,145.0,0.0,145.0,61.0,145.0,932.7,1.0,14.9,1.0,2,6,6,201
0.0,1,0.2,145.0,94.0,145.0,0.0,145.0,62.0,145.0,932.9,1.0,14.7,1.0,3,6,6,201
0.0,1,0.0,145.0,96.0,145.0,0.0,145.0,0.0,145.0,932.8,1.0,14.0,1.0,4,6,6,201
0.0,1,0.0,145.0,98.0,145.0,0.0,145.0,0.0,145.0,933.5,1.0,13.6,1.0,5,6,6,201
0.0,1,0.2,145.0,98.0,145.0,31.5,145.0,43.0,145.0,933.7,1.0,14.5,1.0,6,6,6,201
0.0,1,0.9,145.0,94.0,145.0,32.4,145.0,62.0,145.0,933.9,1.0,15.2,1.0,7,6,6,201
0.0,1,1.0,145.0,85.0,145.0,63.3,145.0,76.0,145.0,934.3,1.0,17.5,1.0,8,6,6,201
0.0,1,0.5,145.0,75.0,145.0,534.6,145.0,195.0,145.0,934.2,1.0,19.7,1.0,9,6,6,201
0.0,1,0.6,145.0,76.0,145.0,538.9,145.0,215.0,145.0,934.2,1.0,20.4,1.0,10,6,6,201
0.0,1,0.9,145.0,71.0,145.0,648.5,145.0,261.0,145.0,934.1,1.0,21.9,1.0,11,6,6,201
0.0,1,2.0,145.0,75.0,145.0,268.1,145.0,305.0,145.0,934.3,1.0,20.3,1.0,12,6,6,201
0.4,1,1.0,145.0,92.0,145.0,169.4,145.0,89.0,145.0,934.6,1.0,18.8,1.0,13,6,6,201
0.0,1,0.3,145.0,77.0,145.0,217.5,145.0,272.0,145.0,934.1,1.0,20.5,1.0,14,6,6,201
0.0,1,0.8,145.0,68.0,145.0,430.0,145.0,184.0,145.0,934.1,1.0,21.5,1.0,15,6,6,201
0.0,1,0.0,145.0,62.0,145.0,282.2,145.0,152.0,145.0,933.7,1.0,22.4,1.0,16,6,6,201
0.0,1,0.6,145.0,67.0,145.0,204.2,145.0,217.0,145.0,933.1,1.0,21.3,1.0,17,6,6,201
0.0,1,0.3,145.0,65.0,145.0,254.6,145.0,138.0,145.0,933.2,1.0,22.6,1.0,18,6,6,201
0.0,1,0.4,145.0,78.0,145.0,71.2,145.0,174.0,145.0,933.7,1.0,20.8,1.0,19,6,6,201
0.0,1,0.5,145.0,82.0,145.0,0.0,145.0,82.0,145.0,934.3,1.0,19.1,1.0,20,6,6,201
0.0,1,0.2,145.0,82.0,145.0,0.0,145.0,54.0,145.0,935.1,1.0,18.3,1.0,21,6,6,201
0.0,1,0.1,145.0,89.0,145.0,0.0,145.0,43.0,145.0,935.3,1.0,17.1,1.0,22,6,6,201
0.0,1,0.0,145.0,86.0,145.0,0.0,145.0,355.0,145.0,935.6,1.0,17.6,1.0,23,6,6,201
0.0,1,0.1,145.0,85.0,145.0,0.0,145.0,62.0,145.0,935.7,1.0,17.4,1.0,0,7,6,201
0.0,1,0.0,145.0,94.0,145.0,0.0,145.0,0.0,145.0,935.6,1.0,16.6,1.0,1,7,6,201
0.0,1,0.5,145.0,95.0,145.0,0.0,145.0,51.0,145.0,935.8,1.0,16.5,1.0,2,7,6,201
0.2,1,0.5,145.0,96.0,145.0,0.0,145.0,44.0,145.0,936.0,1.0,16.3,1.0,3,7,6,201
0.0,1,0.3,145.0,94.0,145.0,0.0,145.0,60.0,145.0,935.7,1.0,16.2,1.0,4,7,6,201
0.0,1,0.0,145.0,96.0,145.0,0.6,145.0,0.0,145.0,936.1,1.0,15.3,1.0,5,7,6,201
0.0,1,0.0,145.0,97.0,145.0,32.7,145.0,0.0,145.0,936.5,1.0,15.6,1.0,6,7,6,201
0.0,1,0.0,145.0,96.0,145.0,97.3,145.0,0.0,145.0,936.5,1.0,17.4,1.0,7,7,6,201
0.0,1,0.4,145.0,89.0,145.0,159.8,145.0,291.0,145.0,936.6,1.0,17.8,1.0,8,7,6,201
0.0,1,0.0,145.0,90.0,145.0,167.5,145.0,0.0,145.0,936.8,1.0,18.1,1.0,9,7,6,201
0.0,1,0.4,145.0,92.0,145.0,151.6,145.0,224.0,145.0,936.9,1.0,18.4,1.0,10,7,6,201
0.0,1,0.1,145.0,88.0,145.0,262.7,145.0,222.0,145.0,936.8,1.0,19.0,1.0,11,7,6,201
0.4,1,0.3,145.0,94.0,145.0,17.5,145.0,221.0,145.0,937.5,1.0,16.9,1.0,12,7,6,201
0.0,1,0.9,145.0,82.0,145.0,477.1,145.0,209.0,145.0,936.8,1.0,18.4,1.0,13,7,6,201
0.0,1,0.5,145.0,73.0,145.0,148.1,145.0,303.0,145.0,936.1,1.0,19.2,1.0,14,7,6,201
